frame,x,y,w,h
562,1033,404,23,17
563,1032,404,23,17
564,1033,404,23,17
565,1033,404,23,17
566,1033,404,23,17
567,1033,404,23,18
568,1033,404,23,18
569,1033,404,23,18
570,1033,404,24,17
571,1032,405,25,16
572,1033,405,25,16
573,1033,405,25,16
574,1033,404,25,17
575,1034,404,24,17
576,1033,404,25,17
577,1034,404,25,17
578,1034,404,25,17
579,1035,404,24,18
580,1034,404,25,18
581,1034,404,25,17
582,1034,404,25,17
583,1034,404,25,18
584,1034,404,25,17
585,1034,404,25,18
586,1033,404,25,17
587,1033,404,25,17
588,1034,404,24,17
589,1034,404,23,17
590,1034,404,23,17
591,1034,404,23,17
592,1035,404,22,18
593,1034,404,23,18
594,1034,404,23,18
595,1036,404,22,17
596,1035,404,22,17
597,1034,404,23,18
598,1035,404,22,18
599,1035,404,23,18
600,1035,404,23,18
601,1037,404,22,17
602,1037,404,22,17
603,1037,404,22,17
604,1037,404,22,17
605,1037,404,22,17
606,1037,404,21,17
607,1037,404,21,17
608,1037,404,22,17
609,1037,404,22,17
610,1037,404,22,17
611,1037,404,21,17
612,1038,404,20,18
613,1038,404,20,18
614,1038,404,20,18
615,1037,404,21,18
616,1037,403,21,19
617,1037,403,21,19
618,1037,403,21,19
619,1037,403,21,19
620,1037,403,21,19
621,1037,403,21,19
622,1037,403,21,20
623,1037,403,21,20
624,1037,403,21,19
625,1037,404,21,18
626,1037,404,21,18
627,1037,404,21,18
628,1038,404,21,18
629,1038,404,21,18
630,1038,404,21,18
631,1037,404,23,17
632,1037,404,23,17
633,1037,404,23,17
634,1037,404,23,17
635,1038,405,23,16
636,1037,405,23,15
637,1037,405,23,15
638,1038,405,22,15
639,1038,405,22,16
640,1039,405,22,16
641,1039,405,22,16
642,1039,405,22,16
643,1038,405,23,16
644,1037,405,23,16
645,1038,405,23,16
646,1039,405,22,16
647,1039,404,22,16
648,1039,404,22,16
649,1039,405,22,16
650,1039,404,22,16
651,1039,405,22,16
652,1038,404,23,15
653,1038,404,23,16
654,1038,404,23,16
655,1038,404,23,16
656,1038,404,23,16
657,1038,403,24,17
658,1038,403,23,17
659,1038,403,23,17
660,1037,403,23,17
661,1038,403,22,17
662,1039,403,22,17
663,1039,403,22,17
664,1038,403,22,17
665,1037,403,23,17
666,1037,403,22,17
667,1037,404,22,16
668,1037,404,22,16
669,1037,404,23,16
670,1037,404,23,16
671,1037,403,23,17
672,1036,403,23,17
673,1036,403,23,17
674,1036,403,23,17
675,1036,404,23,16
676,1036,403,23,17
677,1036,403,23,17
678,1036,403,23,17
679,1036,403,23,17
680,1036,403,23,17
681,1036,403,23,17
682,1035,404,23,16
683,1035,403,23,17
684,1035,403,23,17
685,1035,403,23,17
686,1035,403,23,17
687,1036,403,22,17
688,1036,403,22,17
689,1035,403,22,17
690,1035,403,22,17
691,1035,403,22,17
692,1035,403,22,17
693,1035,403,22,17
694,1035,403,22,17
695,1035,403,21,17
696,1035,403,21,17
697,1035,403,22,17
698,1035,403,21,17
699,1035,403,22,17
700,1035,403,22,17
701,1035,403,22,17
702,1035,403,22,17
703,1035,403,22,17
704,1035,403,22,17
705,1035,403,22,18
706,1035,403,22,18
707,1034,403,23,18
708,1034,403,23,18
709,1034,403,23,17
710,1035,403,22,17
711,1036,403,22,17
712,1036,403,22,17
713,1035,403,23,17
714,1034,403,23,17
715,1034,403,23,17
716,1034,403,23,17
717,1034,403,23,17
718,1035,404,23,16
719,1035,404,23,16
720,1035,404,23,16
721,1035,404,23,16
722,1035,404,23,16
723,1035,404,23,16
724,1035,404,23,16
725,1035,403,23,17
726,1036,403,23,17
727,1036,403,23,17
728,1036,404,23,16
729,1037,403,23,17
730,1036,403,23,17
731,1036,403,23,17
732,1037,403,23,17
733,1037,403,23,17
734,1037,403,23,17
735,1037,403,23,17
736,1037,403,23,17
737,1038,403,22,17
738,1038,403,22,17
739,1038,403,22,17
740,1038,403,22,17
741,1038,403,22,17
742,1038,403,22,17
743,1038,403,22,17
744,1038,403,22,17
745,1038,403,22,17
746,1038,403,22,17
747,1038,403,21,17
748,1039,402,22,17
749,1039,403,22,17
750,1039,402,22,17
751,1038,403,22,17
752,1038,403,22,17
753,1038,403,22,17
754,1038,403,22,17
755,1038,403,22,17
756,1037,404,23,16
757,1037,403,22,17
758,1037,404,22,16
759,1037,404,22,16
760,1036,403,23,17
761,1036,403,23,17
762,1036,403,23,17
763,1036,403,23,17
764,1036,403,23,17
765,1036,403,23,17
766,1037,403,22,17
767,1037,403,22,17
768,1035,403,23,17
769,1035,403,23,17
770,1035,403,23,17
771,1035,403,23,17
772,1035,403,24,17
773,1035,403,24,17
774,1035,403,23,17
775,1035,403,23,17
776,1035,403,23,17
777,1035,403,24,17
778,1035,403,24,17
779,1034,403,25,17
780,1034,403,25,17
781,1034,404,25,16
782,1035,404,24,16
783,1035,404,24,15
784,1035,404,24,16
785,1035,404,24,16
786,1035,404,24,16
787,1035,404,24,16
788,1035,404,24,16
789,1035,404,24,16
790,1034,404,25,16
791,1034,404,25,16
792,1034,404,25,16
793,1034,404,25,16
794,1034,404,25,16
795,1035,404,25,16
796,1034,404,26,16
797,1033,404,27,16
798,1032,403,27,17
799,1034,403,26,17
800,1033,403,26,17
801,1033,403,26,18
802,1033,403,26,18
803,1033,403,26,18
804,1033,403,26,17
805,1033,403,25,17
806,1033,403,25,17
807,1033,403,25,17
808,1032,403,25,17
809,1033,403,25,18
810,1034,402,24,18
811,1033,402,24,18
812,1033,402,24,18
813,1032,402,25,18
814,1033,402,24,18
815,1033,402,24,17
816,1033,402,24,18
817,1033,402,23,17
818,1033,402,23,18
819,1033,402,23,18
820,1033,402,24,17
821,1033,404,24,16
822,1033,404,24,16
823,1033,403,23,16
824,1033,403,23,16
825,1033,403,23,16
826,1033,402,23,17
827,1032,403,24,17
828,1032,402,24,17
829,1031,402,25,17
830,1031,402,25,17
831,1031,402,25,17
832,1031,402,25,17
833,1030,402,25,17
834,1031,402,24,17
835,1031,402,23,18
836,1031,402,23,17
837,1031,402,23,17
838,1031,402,23,17
839,1030,402,23,17
840,1030,402,23,17
841,1032,402,22,17
842,1031,403,23,17
843,1031,403,23,18
844,1031,402,23,18
845,1031,402,23,18
846,1031,402,23,18
847,1032,402,23,18
848,1033,402,22,18
849,1034,402,22,18
850,1034,402,22,18
851,1032,402,23,18
852,1032,402,23,18
853,1032,402,23,18
854,1032,403,23,17
855,1031,403,23,17
856,1031,403,23,17
857,1031,403,24,17
858,1031,403,24,17
859,1031,403,24,17
860,1032,403,24,17
861,1031,403,23,17
862,1032,403,23,17
863,1031,403,23,17
864,1031,403,23,17
865,1032,403,23,17
866,1032,403,23,17
867,1032,403,23,17
868,1031,403,23,17
869,1031,403,23,17
870,1031,403,23,17
871,1031,403,24,17
872,1031,403,24,17
873,1031,403,24,17
874,1031,403,24,18
875,1031,403,24,18
876,1031,403,24,18
877,1031,403,24,18
878,1032,403,23,17
879,1031,404,23,18
880,1031,404,23,17
881,1031,404,23,17
882,1031,404,23,17
883,1031,404,23,17
884,1031,404,23,18
885,1031,404,23,18
886,1032,404,23,18
887,1032,404,23,18
888,1032,404,23,18
889,1032,404,23,18
890,1031,404,23,18
891,1032,403,23,19
892,1032,404,23,18
893,1032,404,23,18
894,1032,404,23,18
895,1032,404,23,18
896,1032,404,23,18
897,1032,404,24,17
898,1031,404,23,18
899,1031,404,24,17
900,1032,404,24,17
901,1032,404,24,18
902,1032,404,24,18
903,1031,404,24,18
904,1031,403,24,19
905,1030,403,25,19
906,1032,403,24,19
907,1031,404,24,18
908,1031,404,23,18
909,1032,403,23,19
910,1032,403,24,19
911,1030,404,24,18
912,1030,404,24,18
913,1031,404,24,18
914,1030,404,24,18
915,1031,404,23,18
916,1031,404,24,18
917,1031,404,24,18
918,1031,404,23,18
919,1031,404,23,18
920,1031,404,24,18
921,1030,404,24,18
922,1030,404,24,17
923,1031,404,24,17
924,1031,404,24,18
925,1030,404,25,17
926,1030,404,25,17
927,1031,404,24,18
928,1031,404,24,18
929,1032,404,24,18
930,1031,404,24,18
931,1032,404,24,18
932,1031,404,24,18
933,1031,404,24,18
934,1031,404,23,17
935,1031,404,23,18
936,1031,404,24,18
937,1030,404,24,18
938,1031,404,24,18
939,1031,403,24,19
940,1030,404,24,18
941,1030,403,24,19
942,1030,403,24,19
943,1029,404,25,18
944,1030,404,24,18
945,1030,404,24,18
946,1029,404,25,17
947,1029,403,25,17
948,1029,403,25,17
949,1029,404,25,17
950,1029,404,25,18
951,1028,403,25,18
952,1028,403,25,18
953,1029,404,24,18
954,1029,404,24,18
955,1029,404,24,18
956,1029,404,24,18
957,1028,404,24,18
958,1028,404,24,17
959,1028,403,24,17
960,1027,404,23,17
961,1028,403,24,19
962,1028,403,23,19
963,1027,403,23,19
964,1027,403,23,19
965,1027,403,23,19
966,1029,403,22,19
967,1029,403,22,19
968,1029,403,22,19
969,1029,403,22,19
970,1029,404,22,18
971,1028,404,22,18
972,1028,404,22,18
973,1028,404,21,17
974,1028,404,21,17
975,1028,404,21,17
976,1028,404,21,17
977,1028,404,21,17
978,1029,404,20,17
979,1029,404,20,17
980,1029,404,20,17
981,1029,404,20,17
982,1029,404,20,17
983,1028,404,20,17
984,1028,404,20,18
985,1027,404,21,18
986,1027,404,21,18
987,1026,403,22,19
988,1026,404,22,18
989,1026,404,21,18
990,1026,404,21,18
991,1026,404,21,17
992,1027,404,20,17
993,1027,405,20,16
994,1027,404,20,16
995,1028,404,20,16
996,1028,403,20,17
997,1027,403,21,17
998,1027,403,22,17
999,1028,403,22,17
1000,1028,404,21,16
1001,1028,403,21,17
1002,1028,403,22,17
1003,1028,404,22,16
1004,1028,404,23,16
1005,1029,404,22,16
1006,1029,405,22,16
1007,1028,405,21,16
1008,1029,405,20,15
1009,1029,405,21,15
1010,1029,405,21,15
1011,1029,405,21,16
1012,1030,404,20,16
1013,1030,404,20,16
1014,1030,405,19,15
1015,1031,405,19,15
1016,1030,405,19,15
1017,1030,404,20,15
1018,1030,404,20,16
1019,1031,404,20,16
1020,1030,405,21,16
1021,1032,405,21,15
1022,1031,405,22,15
1023,1029,405,21,15
1024,1030,406,21,14
1025,1029,404,23,15
1026,1027,404,25,16
1027,1031,404,23,16
1028,1065,404,19,16
1029,1095,402,19,16
1030,1126,403,20,16
1031,1157,405,22,14
1032,1185,402,22,17
1033,1210,399,21,20
1034,1234,400,23,18
1035,1261,400,23,18
1036,1285,400,22,20
1037,1309,400,23,19
1038,1331,400,23,18
1039,1351,398,24,19
1040,1371,401,24,16
1041,1393,401,23,18
1042,1411,400,24,17
1043,1429,398,24,19
1044,1446,401,25,15
1045,1466,401,23,18
1046,1483,401,24,16
1047,1498,399,24,18
1048,1515,401,25,16
1049,1531,399,25,18
1050,1543,400,28,16
1051,1557,398,28,17
1052,1564,396,27,17
1053,1568,394,26,18
1057,1576,389,27,15
1058,1579,386,26,17
1059,1580,382,24,20
1060,1581,382,23,19
1061,1583,381,23,17
1062,1586,380,21,18
1063,1588,379,20,17
1064,1588,379,21,16
1065,1592,378,23,15
1066,1598,377,25,14
1068,959,341,22,17
1075,793,219,22,12
1076,1007,335,18,20
1089,1072,339,19,16
1090,1085,334,16,16
1097,1391,329,20,20
1098,1379,314,16,18
1099,1366,300,18,15
1100,1354,289,19,15
1101,1343,278,21,14
1103,1323,256,23,15
1104,1313,248,22,17
1105,1308,243,21,16
1106,1299,239,22,14
1107,1294,235,24,15
1108,1289,234,21,16
1109,1287,230,18,15
1110,1285,230,19,14
1111,1280,229,19,15
1112,1279,230,19,15
1113,1277,231,19,17
1114,1277,234,19,16
1115,1276,235,19,18
1116,1275,237,18,17
1117,1274,241,20,17
1118,1278,233,19,18
1119,1280,227,17,19
1120,1274,224,18,17
1123,1144,230,20,15
1124,1300,189,17,14
1126,1309,171,18,15
1127,1317,165,17,16
1130,1329,152,29,14
1131,1334,150,26,14
1132,1342,147,24,16
1134,1359,144,25,13
1137,1380,147,24,14
1139,1398,150,23,16
1140,1403,153,26,15
1143,1415,172,25,11
1144,1417,176,24,12
1145,1423,184,21,15
1146,1424,194,21,14
1146,1412,287,19,13
1147,1422,199,21,14
1148,1424,211,18,12
1149,1420,219,18,14
1150,1421,230,16,18
1150,1402,288,18,11
1152,1411,235,22,14
1153,1406,225,18,17
1155,1392,217,16,13
1156,1386,212,15,12
1157,1380,209,15,12
1158,1374,203,17,14
1159,1364,197,19,13
1160,1352,197,20,13
1161,1347,195,20,12
1162,1338,196,24,11
1163,1333,196,20,13
1164,1324,198,19,12
1165,1309,197,20,15
1167,1337,274,20,14
1168,1335,268,20,19
1169,1336,272,18,15
1174,1326,283,18,18
1176,1328,279,18,18
1177,1331,282,18,17
1183,1331,283,19,17
1184,1331,278,19,19
1195,1368,289,19,16
1205,1183,224,20,14
1224,1412,187,19,18
1225,1413,186,18,19
1226,1412,186,19,19
1263,1104,227,17,21
1264,1104,226,15,19
1265,1104,227,17,17
1266,1107,229,18,15
1268,1109,228,19,13
1269,1112,230,17,12
1270,1110,229,16,13
1271,1111,230,17,12
1272,1111,229,17,12
1273,1114,229,18,12
1274,1113,230,19,11
1275,1111,230,19,12
1276,1113,229,18,12
1277,1111,230,17,12
1278,1112,230,17,12
1279,1111,231,17,12
1280,1111,231,17,11
1281,1112,231,16,12
1282,1109,230,18,12
1283,1110,231,18,12
1284,1110,229,19,13
1285,1112,230,20,12
1286,1109,230,19,13
1287,1108,233,17,12
1288,1108,233,16,13
1289,1105,235,17,11
1291,1090,238,16,12
1292,1080,242,17,15
1293,1071,244,15,18
1294,1059,249,16,18
1295,1044,256,19,14
1297,1010,269,22,15
1298,998,273,20,14
1299,974,278,20,13
1301,936,288,18,16
1302,916,295,17,17
1303,891,301,20,16
1304,871,304,24,19
1305,848,312,24,17
1306,830,316,25,18
1307,807,321,25,17
1310,748,344,26,14
1312,704,356,26,14
1313,685,362,24,16
1314,662,369,23,14
1315,642,373,23,15
1316,621,379,24,18
1317,599,389,22,16
1318,464,248,21,14
1319,559,401,20,18
1320,536,410,20,18
1321,512,419,22,16
1322,488,425,23,17
1323,464,434,26,17
1324,443,443,24,17
1328,355,478,24,18
1329,339,487,26,17
1330,322,497,25,16
1331,311,504,25,19
1332,299,514,25,20
1333,288,524,27,20
1335,276,537,26,23
1336,272,548,26,21
1337,266,555,26,21
1338,263,565,26,20
1339,256,574,29,19
1340,256,581,28,21
1341,253,589,28,23
1342,252,601,28,20
1343,252,607,28,23
1344,250,618,26,21
1345,250,627,26,24
1346,249,635,28,23
1347,247,645,29,24
1348,248,655,29,22
1349,249,663,29,24
1350,250,674,28,24
1351,252,682,28,24
1352,256,690,30,25
1353,257,700,27,25
1354,261,707,30,28
1355,263,715,34,27
1356,268,722,32,29
1357,272,733,36,25
1358,282,742,30,28
1359,289,748,29,30
1360,294,758,32,26
1361,301,765,34,27
1362,308,773,36,25
1363,320,781,32,25
1364,331,788,30,25
1365,340,793,35,29
1366,349,801,33,29
1367,361,808,33,28
1368,372,814,36,27
1369,384,821,35,29
1370,399,826,33,28
1371,409,829,37,31
1372,425,837,37,32
1373,440,840,37,30
1374,458,845,31,32
1375,474,850,33,31
1376,488,856,36,28
1377,507,858,31,29
1378,520,861,36,32
1379,539,865,31,31
1380,554,865,30,32
1381,565,871,35,30
1382,580,872,33,33
1383,591,876,34,30
1384,600,879,36,29
1385,615,879,30,34
1386,624,882,33,32
1387,634,884,33,34
1388,646,888,31,30
1389,655,889,32,31
1390,664,892,35,31
1391,671,895,34,32
1392,676,896,37,31
1393,689,899,29,34
1394,697,900,30,31
1395,701,901,34,34
1396,706,903,38,32
1397,714,904,36,32
1398,725,906,31,32
1399,736,905,32,33
1400,743,904,34,34
1401,756,906,32,32
1402,770,906,29,31
1403,778,905,32,34
1404,789,905,34,31
1405,805,908,30,29
1406,816,909,32,32
1407,825,911,33,31
1408,836,914,31,34
1409,846,917,31,31
1410,857,921,31,31
1411,863,927,34,28
1412,877,930,28,32
1413,884,935,32,31
1414,894,942,32,30
1415,898,948,29,29
1416,900,951,33,32
1417,909,962,31,30
1418,914,967,30,30
1419,920,972,28,36
1420,923,981,31,38
1421,935,987,33,34
1423,1080,937,32,33
1424,1144,916,33,33
1425,1205,899,34,31
1426,1260,883,39,32
1426,745,150,26,13
1427,1323,868,36,32
1427,742,150,25,12
1428,1373,857,36,31
1429,1429,846,30,29
1429,742,151,24,12
1430,1476,837,35,32
1431,1522,828,34,30
1432,1558,814,36,28
1432,713,150,31,13
1433,1591,798,34,29
1434,1625,784,34,32
1434,707,153,25,11
1435,1660,774,32,31
1436,1687,765,32,28
1437,1708,757,39,27
1438,1738,752,37,25
1439,1769,747,34,28
1440,1796,745,32,24
1441,1808,733,33,24
1442,1825,722,31,24
1443,1834,711,34,26
1444,1837,703,37,27
1445,1845,696,35,25
1446,1854,688,34,27
1447,1860,678,28,31
1448,1859,671,27,25
