frame,x,y,w,h
454,1035,402,24,24
455,1035,402,24,24
456,1035,402,24,24
457,1035,402,24,24
458,1035,402,24,24
459,1035,402,24,24
460,1035,402,24,24
461,1035,402,24,24
462,1035,402,24,24
463,1035,403,24,24
464,1034,403,24,24
465,1034,403,24,24
466,1034,403,24,24
467,1033,403,24,24
468,1034,403,24,24
469,1034,402,24,24
470,1034,402,24,24
471,1034,402,24,24
472,1034,401,24,24
473,1035,401,24,24
474,1034,401,24,24
475,1034,401,24,24
476,1034,401,24,24
477,1034,401,24,24
478,1034,401,24,24
479,1034,400,24,24
480,1034,400,24,24
481,1034,400,24,24
489,1034,401,24,24
490,1034,400,24,24
492,1034,401,24,24
493,1034,401,24,24
494,1034,401,24,24
495,1034,401,24,24
496,1034,401,24,24
497,1034,401,24,24
498,1033,401,24,24
499,1034,401,24,24
500,1033,401,24,24
501,1034,401,24,24
502,1034,401,24,24
503,1033,401,24,24
504,1033,401,24,24
505,1033,401,24,24
506,1033,401,24,24
507,1032,401,24,24
508,1032,401,24,24
509,1032,401,24,24
510,1031,401,24,24
511,1032,401,24,24
512,1031,401,24,24
513,1031,401,24,24
514,1031,401,24,24
515,1030,401,24,24
516,1031,402,24,24
517,1030,401,24,24
518,1030,401,24,24
519,1030,401,24,24
520,1031,401,24,24
521,1030,402,24,24
522,1030,402,24,24
523,1030,402,24,24
524,1031,402,24,24
525,1030,402,24,24
526,1030,402,24,24
527,1030,402,24,24
528,1030,403,24,24
529,1030,402,24,24
530,1030,402,24,24
531,1030,402,24,24
532,1030,403,24,24
533,1030,403,24,24
534,1029,403,24,24
535,1029,403,24,24
536,1029,403,24,24
537,1029,403,24,24
538,1030,403,24,24
539,1030,404,24,24
540,1029,404,24,24
541,1030,404,24,24
542,1029,404,24,24
543,1029,404,24,24
544,1029,405,24,24
545,1030,405,24,24
546,1029,405,24,24
547,1030,405,24,24
548,1029,405,24,24
549,1030,404,24,24
550,1030,405,24,24
551,1029,404,24,24
552,1029,405,24,24
553,1029,404,24,24
554,1030,404,24,24
555,1030,403,24,24
556,1030,403,24,24
557,1029,403,24,24
558,1030,403,24,24
559,1030,403,24,24
560,1030,403,24,24
561,1030,403,24,24
562,1030,403,24,24
563,1030,404,24,24
564,1030,403,24,24
565,1030,403,24,24
566,1030,403,24,24
567,1030,403,24,24
568,1030,403,24,24
569,1029,403,24,24
570,1029,403,24,24
571,1029,403,24,24
572,1029,403,24,24
573,1029,403,24,24
574,1030,403,24,24
575,1030,403,24,24
576,1030,403,24,24
577,1029,403,24,24
578,1030,403,24,24
579,1031,403,24,24
580,1030,403,24,24
581,1030,403,24,24
582,1030,402,24,24
583,1030,402,24,24
584,1030,402,24,24
585,1029,403,24,24
586,1029,403,24,24
587,1030,403,24,24
588,1030,403,24,24
589,1030,403,24,24
590,1031,403,24,24
591,1030,403,24,24
592,1030,403,24,24
593,1030,403,24,24
594,1031,403,24,24
595,1031,403,24,24
596,1031,403,24,24
597,1031,403,24,24
598,1031,403,24,24
599,1032,403,24,24
600,1031,403,24,24
601,1032,403,24,24
602,1032,403,24,24
607,1032,404,24,24
608,1032,403,24,24
609,1032,403,24,24
610,1032,403,24,24
611,1032,404,24,24
612,1031,404,24,24
613,1032,403,24,24
614,1032,403,24,24
615,1032,403,24,24
616,1032,403,24,24
617,1032,403,24,24
618,1032,403,24,24
619,1032,403,24,24
620,1032,403,24,24
621,1032,403,24,24
622,1032,403,24,24
623,1033,404,24,24
624,1034,403,24,24
625,1033,403,24,24
626,1033,403,24,24
627,1033,403,24,24
628,1032,403,24,24
629,1032,404,24,24
630,1032,403,24,24
631,1032,403,24,24
632,1032,403,24,24
633,1033,403,24,24
634,1033,403,24,24
635,1033,403,24,24
636,1033,402,24,24
637,1033,403,24,24
638,1034,402,24,24
639,1034,402,24,24
640,1034,402,24,24
641,1034,403,24,24
642,1034,403,24,24
643,1034,403,24,24
644,1034,403,24,24
645,1034,403,24,24
647,1035,402,24,24
649,1034,403,24,24
650,1034,403,24,24
651,1033,402,24,24
655,1034,402,24,24
660,1033,402,24,24
661,1032,402,24,24
662,1032,402,24,24
663,1032,402,24,24
664,1032,402,24,24
665,1032,402,24,24
666,1032,402,24,24
667,1032,402,24,24
668,1031,402,24,24
669,1031,402,24,24
670,1031,401,24,24
671,1031,402,24,24
672,1030,401,24,24
673,1030,401,24,24
674,1030,401,24,24
675,1030,401,24,24
676,1030,401,24,24
677,1030,402,24,24
678,1030,402,24,24
679,1030,402,24,24
680,1030,401,24,24
681,1030,401,24,24
682,1030,401,24,24
683,1029,401,24,24
684,1029,401,24,24
685,1029,401,24,24
686,1029,402,24,24
687,1030,402,24,24
688,1030,401,24,24
691,1030,401,24,24
692,1030,401,24,24
693,1030,401,24,24
694,1030,401,24,24
695,1030,401,24,24
696,1030,401,24,24
697,1031,401,24,24
698,1031,401,24,24
699,1031,401,24,24
700,1031,401,24,24
701,1031,401,24,24
702,1031,401,24,24
703,1030,401,24,24
704,1030,401,24,24
705,1031,402,24,24
706,1030,401,24,24
707,1029,401,24,24
707,468,350,24,24
708,1029,401,24,24
708,467,350,24,24
709,1030,401,24,24
709,468,350,24,24
710,1030,401,24,24
710,467,350,24,24
711,1030,401,24,24
711,468,349,24,24
712,1030,401,24,24
712,467,350,24,24
713,1031,401,24,24
713,467,349,24,24
714,1031,401,24,24
715,1031,401,24,24
716,1031,401,24,24
717,1031,401,24,24
717,465,350,24,24
718,1030,401,24,24
718,469,350,24,24
719,1031,402,24,24
720,1031,401,24,24
721,1030,401,24,24
722,1030,401,24,24
723,1030,401,24,24
724,1030,401,24,24
725,1030,401,24,24
727,1031,401,24,24
728,1031,401,24,24
729,1031,401,24,24
730,1031,401,24,24
731,1031,401,24,24
732,1030,401,24,24
733,1030,401,24,24
734,1030,401,24,24
735,1031,401,24,24
736,1031,401,24,24
737,1032,401,24,24
738,1032,401,24,24
739,1032,401,24,24
740,1032,402,24,24
741,1032,402,24,24
742,1032,402,24,24
743,1032,401,24,24
744,1032,401,24,24
745,1032,401,24,24
746,1032,401,24,24
747,1032,401,24,24
748,1032,401,24,24
749,1032,401,24,24
750,1032,401,24,24
751,1032,402,24,24
752,1032,402,24,24
753,1032,402,24,24
754,1031,401,24,24
755,1031,402,24,24
756,1031,402,24,24
757,1031,402,24,24
758,1032,402,24,24
759,1031,402,24,24
760,1031,402,24,24
761,1031,402,24,24
762,1031,402,24,24
763,1032,402,24,24
764,1031,402,24,24
765,1031,402,24,24
766,1031,402,24,24
767,1030,402,24,24
768,1031,401,24,24
769,1030,401,24,24
770,1030,402,24,24
771,1030,402,24,24
772,1030,402,24,24
773,1030,402,24,24
774,1030,402,24,24
775,1030,402,24,24
776,1030,402,24,24
777,1030,402,24,24
778,1030,402,24,24
779,1030,402,24,24
780,1030,402,24,24
781,1031,402,24,24
782,1031,402,24,24
794,1030,402,24,24
795,1030,402,24,24
796,1030,402,24,24
797,1030,402,24,24
798,1030,402,24,24
799,1030,402,24,24
800,1030,402,24,24
801,1030,402,24,24
802,1029,402,24,24
803,1029,402,24,24
804,1029,402,24,24
805,1029,402,24,24
806,1030,402,24,24
807,1030,402,24,24
808,1030,402,24,24
809,1030,402,24,24
810,1028,402,24,24
811,1029,401,24,24
812,1028,401,24,24
813,1028,401,24,24
814,1028,401,24,24
815,1028,401,24,24
816,1028,401,24,24
817,1028,401,24,24
818,1028,401,24,24
819,1028,401,24,24
820,1027,401,24,24
820,464,352,24,24
821,1027,401,24,24
821,464,352,24,24
822,1027,401,24,24
822,464,352,24,24
823,1027,401,24,24
824,1027,401,24,24
825,463,351,24,24
825,1027,401,24,24
826,1027,401,24,24
826,462,351,24,24
827,1028,402,24,24
827,461,351,24,24
828,1028,402,24,24
828,461,351,24,24
829,1028,401,24,24
829,462,351,24,24
830,1028,401,24,24
830,462,352,24,24
831,1028,401,24,24
831,462,352,24,24
832,1028,401,24,24
832,462,352,24,24
833,1028,401,24,24
834,1028,402,24,24
835,1028,402,24,24
836,1028,402,24,24
837,1028,402,24,24
837,463,352,24,24
838,1028,402,24,24
839,1028,402,24,24
840,1028,401,24,24
841,1029,402,24,24
842,1029,402,24,24
843,1029,402,24,24
844,1028,402,24,24
845,1028,402,24,24
846,1028,402,24,24
847,1028,402,24,24
848,1028,402,24,24
849,1028,402,24,24
850,1029,402,24,24
851,1029,402,24,24
852,1029,402,24,24
853,1029,402,24,24
854,1028,402,24,24
855,1028,402,24,24
856,1028,402,24,24
857,1028,402,24,24
858,1028,402,24,24
860,1028,402,24,24
861,1028,402,24,24
862,1028,402,24,24
863,1028,402,24,24
864,1029,402,24,24
865,1029,402,24,24
866,1029,402,24,24
867,1029,402,24,24
871,1029,402,24,24
872,1029,402,24,24
873,1029,402,24,24
874,1029,402,24,24
875,1029,402,24,24
876,1029,402,24,24
877,1028,402,24,24
878,1029,402,24,24
879,1029,403,24,24
885,1028,403,24,24
889,1028,403,24,24
890,1028,403,24,24
891,1029,403,24,24
892,1029,403,24,24
893,1029,403,24,24
894,1029,403,24,24
895,1029,403,24,24
896,1029,403,24,24
897,1029,403,24,24
898,1028,403,24,24
899,1028,403,24,24
900,1028,403,24,24
901,1028,403,24,24
902,1028,403,24,24
903,1028,403,24,24
904,1028,403,24,24
905,1028,403,24,24
907,1028,403,24,24
908,1029,403,24,24
909,1028,403,24,24
910,1028,403,24,24
911,1028,403,24,24
912,1028,403,24,24
913,1029,403,24,24
914,1029,403,24,24
915,1775,440,24,24
915,1029,403,24,24
916,1765,439,24,24
916,1028,403,24,24
917,1028,403,24,24
918,1028,403,24,24
919,1028,403,24,24
920,1028,403,24,24
921,1029,403,24,24
922,1029,403,24,24
923,1029,403,24,24
924,1028,403,24,24
925,1028,403,24,24
926,1028,403,24,24
927,1029,403,24,24
928,1029,403,24,24
928,461,354,24,24
929,1028,403,24,24
929,462,354,24,24
930,462,353,24,24
930,1028,403,24,24
931,1028,403,24,24
931,460,353,24,24
932,1028,403,24,24
932,460,353,24,24
933,1028,403,24,24
933,460,352,24,24
934,1027,403,24,24
934,460,352,24,24
935,1027,403,24,24
943,464,347,24,24
947,1027,402,24,24
948,1027,402,24,24
953,1377,460,24,24
953,1028,402,24,24
954,1366,458,24,24
955,1358,458,24,24
958,1328,463,24,24
958,1026,403,24,24
966,1027,403,24,24
967,1027,403,24,24
968,1027,403,24,24
969,1027,403,24,24
970,1027,403,24,24
971,1027,403,24,24
972,1027,402,24,24
973,1027,402,24,24
974,1027,402,24,24
975,1027,402,24,24
976,1174,471,24,24
976,1026,403,24,24
977,1026,402,24,24
978,1027,402,24,24
979,1026,403,24,24
980,1027,402,24,24
981,1027,402,24,24
982,1027,402,24,24
983,1026,403,24,24
984,1026,402,24,24
985,1026,402,24,24
986,1026,402,24,24
987,1026,402,24,24
988,1026,402,24,24
989,1026,402,24,24
990,1026,402,24,24
991,1025,402,24,24
992,1108,501,24,24
992,1025,402,24,24
993,1103,502,24,24
993,1025,402,24,24
994,1100,504,24,24
994,1025,402,24,24
995,1098,507,24,24
995,1025,402,24,24
996,1096,507,24,24
996,1025,402,24,24
997,1095,508,24,24
997,1025,402,24,24
998,1093,509,24,24
998,1025,402,24,24
999,1026,403,24,24
1000,1091,511,24,24
1000,1026,403,24,24
1001,1026,403,24,24
1002,1026,403,24,24
1004,1063,517,24,24
1005,1061,520,24,24
1008,1060,526,24,24
1009,1058,528,24,24
1010,1058,529,24,24
1011,1057,530,24,24
1012,1058,531,24,24
1013,1056,533,24,24
1013,1027,402,24,24
1014,1055,535,24,24
1016,1059,537,24,24
1018,1061,542,24,24
1019,1027,402,24,24
1020,1026,403,24,24
1021,1026,403,24,24
1022,1026,403,24,24
1023,1026,403,24,24
1023,1072,556,24,24
1024,1026,403,24,24
1025,1027,402,24,24
1028,1060,400,24,24
1029,1091,399,24,24
1030,1122,400,24,24
1030,1073,565,24,24
1031,1152,401,24,24
1032,1180,402,24,24
1033,1207,399,24,24
1034,1233,399,24,24
1035,1259,399,24,24
1036,1067,585,24,24
1036,1284,399,24,24
1037,1067,588,24,24
1037,1307,400,24,24
1038,1068,589,24,24
1038,1329,398,24,24
1039,1349,398,24,24
1040,1070,590,24,24
1040,1370,398,24,24
1041,1071,593,24,24
1041,1390,400,24,24
1042,1071,593,24,24
1042,1410,399,24,24
1043,1070,594,24,24
1043,1428,398,24,24
1044,1071,596,24,24
1044,1446,398,24,24
1044,1715,1010,24,24
1045,1072,597,24,24
1045,1462,399,24,24
1046,1073,597,24,24
1046,1480,398,24,24
1047,1074,598,24,24
1047,1497,397,24,24
1048,1075,599,24,24
1048,1514,398,24,24
1049,1078,600,24,24
1049,1531,396,24,24
1050,1080,602,24,24
1050,1546,396,24,24
1051,1558,396,24,24
1051,1079,604,24,24
1052,1076,605,24,24
1052,1565,394,24,24
1053,1069,607,24,24
1053,1568,392,24,24
1054,1064,607,24,24
1054,1569,392,24,24
1055,1058,608,24,24
1055,1571,390,24,24
1056,1574,388,24,24
1057,1576,387,24,24
1057,1061,624,24,24
1058,1577,385,24,24
1059,1580,383,24,24
1059,1036,624,24,24
1060,1582,382,24,24
1060,1023,624,24,24
1061,1582,380,24,24
1061,1011,624,24,24
1062,1583,379,24,24
1062,999,623,24,24
1063,1585,378,24,24
1063,988,623,24,24
1064,1587,376,24,24
1064,978,624,24,24
1065,1591,375,24,24
1065,969,625,24,24
1066,1596,374,24,24
1066,963,625,24,24
1067,956,627,24,24
1068,956,627,24,24
1069,955,629,24,24
1070,1582,372,24,24
1070,961,632,24,24
1071,963,633,24,24
1072,964,632,24,24
1074,1136,915,24,24
1075,947,618,24,24
1075,1122,914,24,24
1076,938,617,24,24
1076,1103,917,24,24
1077,926,617,24,24
1078,916,617,24,24
1079,907,617,24,24
1079,1013,930,24,24
1083,879,621,24,24
1085,885,621,24,24
1087,894,620,24,24
1088,714,981,24,24
1089,711,973,24,24
1091,897,620,24,24
1092,895,617,24,24
1096,911,617,24,24
1097,923,615,24,24
1097,1388,326,24,24
1098,1374,311,24,24
1098,935,615,24,24
1099,1362,298,24,24
1099,946,613,24,24
1100,1351,284,24,24
1100,959,611,24,24
1103,972,596,24,24
1104,976,597,24,24
1104,1312,248,24,24
1105,978,596,24,24
1105,1303,242,24,24
1106,983,595,24,24
1106,1296,237,24,24
1107,989,595,24,24
1107,1290,234,24,24
1108,1286,231,24,24
1109,1282,229,24,24
1110,1280,227,24,24
1111,1029,590,24,24
1111,1277,228,24,24
1112,1042,589,24,24
1112,1277,228,24,24
1113,1055,588,24,24
1114,1073,584,24,24
1114,1275,232,24,24
1115,1083,579,24,24
1115,1273,235,24,24
1116,1272,238,24,24
1117,1270,240,24,24
1118,1274,232,24,24
1119,1108,578,24,24
1119,1276,226,24,24
1120,1109,577,24,24
1121,1107,575,24,24
1122,1105,575,24,24
1124,1100,573,24,24
1125,1100,571,24,24
1126,1099,569,24,24
1127,1099,566,24,24
1128,1100,564,24,24
1129,1090,556,24,24
1130,1086,552,24,24
1144,1043,529,24,24
1148,1419,207,24,24
1149,1417,217,24,24
1150,1415,228,24,24
1151,1412,238,24,24
1152,954,519,24,24
1152,1405,232,24,24
1153,1399,225,24,24
1154,1393,217,24,24
1165,780,496,24,24
1167,764,497,24,24
1173,740,493,24,24
1176,228,569,24,24
1177,731,477,24,24
1186,739,448,24,24
1192,970,91,24,24
1240,961,99,24,24
1288,1081,100,24,24
1293,1064,244,24,24
1294,1053,248,24,24
1295,1040,254,24,24
1304,869,308,24,24
1312,702,355,24,24
1313,681,361,24,24
1314,660,367,24,24
1315,639,373,24,24
1316,619,380,24,24
1317,597,388,24,24
1318,575,394,24,24
1319,552,401,24,24
1320,531,410,24,24
1321,509,417,24,24
1322,486,425,24,24
1323,462,433,24,24
1324,439,442,24,24
1325,416,451,24,24
1326,394,460,24,24
1327,372,469,24,24
1328,353,478,24,24
1329,335,487,24,24
1330,321,496,24,24
1331,307,504,24,24
1332,297,514,24,24
1333,286,522,24,24
1334,278,530,24,24
1335,273,539,24,24
1336,267,548,24,24
1337,263,556,24,24
1338,260,565,24,24
1339,256,574,24,24
1340,252,582,24,24
1341,250,592,24,24
1342,249,600,24,24
1343,249,609,24,24
1344,247,619,24,24
1345,246,629,24,24
1346,246,637,24,24
1347,246,647,24,24
1348,246,656,24,24
1349,248,664,24,24
1350,248,674,24,24
1351,250,683,24,24
1352,252,692,24,24
1353,255,702,24,24
1354,260,710,24,24
1355,263,720,24,24
1356,268,728,24,24
1357,274,736,24,24
1358,280,745,24,24
1359,1546,79,24,24
1359,286,752,24,24
1360,1547,80,24,24
1360,294,761,24,24
1361,1547,78,24,24
1361,301,768,24,24
1362,1548,78,24,24
1362,310,776,24,24
1363,1550,78,24,24
1363,318,783,24,24
1364,329,791,24,24
1364,1551,78,24,24
1364,1729,86,24,24
1365,336,798,24,24
1365,1551,77,24,24
1366,1551,76,24,24
1366,350,806,24,24
1366,731,627,24,24
1366,1731,85,24,24
1367,1553,76,24,24
1367,361,812,24,24
1367,1732,86,24,24
1368,1554,76,24,24
1368,372,817,24,24
1368,1734,85,24,24
1369,1555,76,24,24
1369,1735,85,24,24
1369,386,827,24,24
1370,398,830,24,24
1370,1736,85,24,24
1371,411,834,24,24
1372,425,841,24,24
1372,335,783,24,24
1372,1734,120,24,24
1373,440,845,24,24
1373,1735,119,24,24
1377,1312,70,24,24
1377,1743,84,24,24
1378,420,820,24,24
1379,435,818,24,24
1381,460,825,24,24
1383,485,843,24,24
1384,527,850,24,24
1385,518,859,24,24
1390,557,893,24,24
1390,1855,43,24,24
1391,1659,75,24,24
1391,557,893,24,24
1391,1843,41,24,24
1392,560,893,24,24
