Tiempo,x,y,w,h
4.001953125,1029,404,24,18
763.171875,1029,404,24,18
4.000732421875,1028,404,24,18
772.17333984375,1028,404,24,17
4.002197265625,1028,403,24,17
768.17236328125,1027,404,23,17
4.0009765625,1028,403,24,19
768.172607421875,1028,403,23,19
4.000244140625,1027,403,23,19
759.171142578125,1027,403,23,19
5.000732421875,1027,403,23,19
760.171142578125,1029,403,22,19
4.001220703125,1029,403,22,19
763.171875,1029,403,22,19
4.00048828125,1029,403,22,19
769.730224609375,1029,404,22,18
4.001708984375,1028,404,22,18
762.41943359375,1028,404,22,18
4.001220703125,1028,404,21,17
762.779052734375,1028,404,21,17
4.002197265625,1028,404,21,17
763.1708984375,1028,404,21,17
4.001953125,1028,404,21,17
769.17236328125,1029,404,20,17
4.001708984375,1029,404,20,17
768.604736328125,1029,404,20,17
3.999755859375,1029,404,20,17
764.995849609375,1029,404,20,17
5.000732421875,1028,404,20,17
755.540283203125,1028,404,20,18
4.000732421875,1027,404,21,18
763.171142578125,1027,404,21,18
4.573974609375,1026,403,22,19
767.172119140625,1026,404,22,18
4.00146484375,1026,404,21,18
765.17138671875,1026,404,21,18
4.0009765625,1026,404,21,17
770.174072265625,1027,404,20,17
4.001708984375,1027,405,20,16
765.170654296875,1027,404,20,16
4.00146484375,1028,404,20,16
770.172607421875,1028,403,20,17
4.001953125,1027,403,21,17
775.173583984375,1027,403,22,17
4.3203125,1028,403,22,17
773.173583984375,1028,404,21,16
5.001953125,1028,403,21,17
766.17138671875,1028,403,22,17
4.00048828125,1028,404,22,16
761.17138671875,1028,404,23,16
4.00146484375,1029,404,22,16
773.1728515625,1029,405,22,16
4.001953125,1028,405,21,16
768.1708984375,1029,405,20,15
4.001220703125,1029,405,21,15
769.67724609375,1029,405,21,15
5.0029296875,1029,405,21,16
765.170166015625,1030,404,20,16
4.000732421875,1030,404,20,16
763.172607421875,1030,405,19,15
5.001708984375,1031,405,19,15
762.17041015625,1030,405,19,15
4.00146484375,1030,404,20,15
767.9091796875,1030,404,20,16
4.00146484375,1031,404,20,16
766.298828125,1030,405,21,16
4.000732421875,1032,405,21,15
771.93994140625,1031,405,22,15
4.00146484375,1029,405,21,15
763.74609375,1030,406,21,14
4.00048828125,1029,404,23,15
763.17138671875,1027,404,25,16
4.002685546875,1031,404,23,16
773.56201171875,1065,404,19,16
3.454345703125,1095,402,19,16
773.007080078125,1126,403,20,16
4.0009765625,1157,405,22,14
766.99609375,1185,402,22,17
4.001708984375,1210,399,21,20
763.438232421875,1234,400,23,18
4.00048828125,1261,400,23,18
764.171630859375,1285,400,22,20
4.00048828125,1309,400,23,19
767.172607421875,1331,400,23,18
4.00048828125,1351,398,24,19
760.170166015625,1371,401,24,16
4.0009765625,1393,401,23,18
761.170654296875,1411,400,24,17
4.001220703125,1429,398,24,19
766.17236328125,1446,401,25,15
4.0009765625,1466,401,23,18
764.171630859375,1483,401,24,16
4.001220703125,1498,399,24,18
770.172607421875,1515,401,25,16
4.000732421875,1531,399,25,18
771.173095703125,1543,400,28,16
4.001708984375,1557,398,28,17
764.17138671875,1564,396,27,17
4.001953125,1568,394,26,18
767.172119140625,1576,389,27,15
4.00146484375,1580,382,24,20
766.17138671875,1581,382,23,19
4.000244140625,1583,381,23,17
762.171142578125,1586,380,21,18
4.000732421875,1588,379,20,17
764.17138671875,1588,379,21,16
4.001220703125,1592,378,23,15
761.171630859375,1598,377,25,14
4.00048828125,959,341,22,17
766.172119140625,793,219,22,12
4.00146484375,1072,339,19,16
763.1708984375,1391,329,20,20
4.0009765625,1366,300,18,15
764.171875,1354,289,19,15
4.0,1343,278,21,14
766.171630859375,1323,256,23,15
5.00244140625,1308,243,21,16
769.171630859375,1299,239,22,14
4.001953125,1294,235,24,15
773.447509765625,1289,234,21,16
4.001220703125,1287,230,18,15
769.570556640625,1285,230,19,14
4.000732421875,1280,229,19,15
769.172119140625,1279,230,19,15
4.00146484375,1277,231,19,17
762.170654296875,1277,234,19,16
4.00244140625,1276,235,19,18
756.169921875,1275,237,18,17
4.002685546875,1274,241,20,17
782.32177734375,1278,233,19,18
4.001220703125,1280,227,17,19
764.566650390625,1274,224,18,17
4.002685546875,1144,230,20,15
778.173095703125,1309,171,18,15
4.000732421875,1329,152,29,14
774.17431640625,1342,147,24,16
4.000732421875,1359,144,25,13
763.17138671875,1380,147,24,14
4.000732421875,1398,150,23,16
768.172607421875,1403,153,26,15
4.001953125,1415,172,25,11
767.17138671875,1423,184,21,15
4.002685546875,1412,287,19,13
765.170654296875,1422,199,21,14
4.0009765625,1424,211,18,12
770.17333984375,1420,219,18,14
4.000732421875,1402,288,18,11
760.171142578125,1411,235,22,14
4.001220703125,1392,217,16,13
774.173583984375,1380,209,15,12
4.001708984375,1374,203,17,14
767.171875,1364,197,19,13
4.001708984375,1352,197,20,13
763.171142578125,1347,195,20,12
4.001220703125,1338,196,24,11
759.171630859375,1333,196,20,13
4.000732421875,1324,198,19,12
773.174072265625,1309,197,20,15
4.001220703125,1337,274,20,14
760.17041015625,1336,272,18,15
4.001220703125,1326,283,18,18
771.174072265625,1328,279,18,18
4.000732421875,1331,282,18,17
770.172607421875,1331,283,19,17
4.001220703125,1368,289,19,16
764.171875,1183,224,20,14
5.001220703125,1412,187,19,18
765.17236328125,1412,186,19,19
4.001220703125,1104,227,17,21
765.172119140625,1104,227,17,17
4.001220703125,1107,229,18,15
771.173095703125,1109,228,19,13
4.001708984375,1110,229,16,13
765.1708984375,1111,230,17,12
4.001708984375,1111,229,17,12
766.171630859375,1114,229,18,12
4.00146484375,1113,230,19,11
765.510009765625,1111,230,19,12
4.001220703125,1113,229,18,12
770.98291015625,1111,230,17,12
4.00048828125,1112,230,17,12
765.806640625,1111,231,17,12
4.000732421875,1111,231,17,11
767.17236328125,1112,231,16,12
4.001220703125,1109,230,18,12
761.1708984375,1110,231,18,12
4.001220703125,1110,229,19,13
763.669189453125,1112,230,20,12
4.001220703125,1109,230,19,13
766.17236328125,1108,233,17,12
4.001953125,1108,233,16,13
766.172119140625,1105,235,17,11
4.00146484375,1090,238,16,12
765.17138671875,1071,244,15,18
4.001953125,1059,249,16,18
759.1689453125,1044,256,19,14
4.001708984375,1010,269,22,15
764.170166015625,974,278,20,13
4.000732421875,936,288,18,16
765.171875,891,301,20,16
4.0009765625,871,304,24,19
762.171630859375,848,312,24,17
4.0009765625,830,316,25,18
767.17236328125,807,321,25,17
4.000244140625,748,344,26,14
766.172607421875,704,356,26,14
4.0009765625,685,362,24,16
763.17138671875,662,369,23,14
4.002197265625,642,373,23,15
765.992919921875,621,379,24,18
4.001708984375,599,389,22,16
763.481201171875,464,248,21,14
4.0009765625,559,401,20,18
760.457275390625,536,410,20,18
4.0009765625,512,419,22,16
761.79052734375,488,425,23,17
4.0009765625,464,434,26,17
764.58251953125,443,443,24,17
4.001220703125,355,478,24,18
770.845458984375,322,497,25,16
4.000732421875,311,504,25,19
771.173095703125,299,514,25,20
4.000732421875,288,524,27,20
769.0625,276,537,26,23
5.001708984375,266,555,26,21
764.867919921875,263,565,26,20
4.001953125,256,574,29,19
765.797607421875,256,581,28,21
4.0009765625,253,589,28,23
770.12890625,252,601,28,20
4.001953125,252,607,28,23
772.172607421875,250,618,26,21
4.00146484375,250,627,26,24
781.174560546875,249,635,28,23
4.000732421875,247,645,29,24
772.1728515625,248,655,29,22
4.001220703125,249,663,29,24
765.17138671875,250,674,28,24
4.00146484375,252,682,28,24
767.1728515625,256,690,30,25
4.0009765625,257,700,27,25
772.173583984375,261,707,30,28
5.0,263,715,34,27
774.17431640625,268,722,32,29
4.00146484375,272,733,36,25
759.170654296875,282,742,30,28
4.00048828125,289,748,29,30
766.172607421875,294,758,32,26
4.001220703125,301,765,34,27
775.173583984375,308,773,36,25
4.001220703125,320,781,32,25
772.1728515625,331,788,30,25
4.0009765625,340,793,35,29
770.720947265625,349,801,33,29
3.99951171875,361,808,33,28
757.59765625,372,814,36,27
4.001708984375,384,821,35,29
762.83837890625,399,826,33,28
4.00244140625,409,829,37,31
762.757568359375,425,837,37,32
4.000244140625,440,840,37,30
766.172119140625,458,845,31,32
4.001953125,474,850,33,31
761.170166015625,488,856,36,28
4.001220703125,507,858,31,29
767.1728515625,520,861,36,32
4.001708984375,539,865,31,31
757.298095703125,554,865,30,32
3.999755859375,565,871,35,30
761.961181640625,580,872,33,33
4.000732421875,591,876,34,30
764.171875,600,879,36,29
4.0009765625,615,879,30,34
763.173583984375,624,882,33,32
4.001220703125,634,884,33,34
761.171142578125,646,888,31,30
4.0009765625,655,889,32,31
767.172119140625,664,892,35,31
4.001708984375,671,895,34,32
765.17236328125,676,896,37,31
4.0009765625,689,899,29,34
763.171630859375,697,900,30,31
4.0009765625,701,901,34,34
762.171142578125,706,903,38,32
5.001708984375,714,904,36,32
763.172119140625,725,906,31,32
4.001220703125,736,905,32,33
771.173095703125,743,904,34,34
4.000244140625,756,906,32,32
771.173828125,770,906,29,31
4.001220703125,778,905,32,34
766.1708984375,789,905,34,31
4.000732421875,805,908,30,29
766.656005859375,816,909,32,32
4.001953125,825,911,33,31
761.75146484375,836,914,31,34
4.00146484375,846,917,31,31
769.758056640625,857,921,31,31
4.00244140625,863,927,34,28
765.170654296875,877,930,28,32
4.001708984375,884,935,32,31
760.17041015625,894,942,32,30
4.001708984375,898,948,29,29
764.845947265625,900,951,33,32
4.0009765625,909,962,31,30
764.172119140625,914,967,30,30
4.001220703125,920,972,28,36
767.171142578125,923,981,31,38
4.000732421875,935,987,33,34
767.172119140625,1080,937,32,33
4.001220703125,1205,899,34,31
766.1728515625,745,150,26,13
4.001220703125,742,150,25,12
768.17236328125,1373,857,36,31
4.0009765625,742,151,24,12
763.171630859375,1476,837,35,32
4.001220703125,1522,828,34,30
770.172607421875,713,150,31,13
4.000244140625,1591,798,34,29
768.17236328125,707,153,25,11
4.001220703125,1660,774,32,31
765.170166015625,1687,765,32,28
4.000732421875,1708,757,39,27
770.173095703125,1738,752,37,25
4.00048828125,1769,747,34,28
761.171142578125,1796,745,32,24
4.001953125,1808,733,33,24
775.17333984375,1825,722,31,24
4.0009765625,1834,711,34,26
769.17431640625,1837,703,37,27
4.001220703125,1845,696,35,25
763.171630859375,1854,688,34,27
5.001708984375,1860,678,28,31
763.171142578125,1859,671,27,25
4.3095703125,1859,663,28,25
767.507568359375,1858,658,28,24
4.001708984375,1857,654,33,23
760.722412109375
4.0009765625
770.17333984375
4.0009765625
761.17138671875
4.00146484375
765.680419921875
4.001220703125
764.684814453125
4.00146484375
774.17431640625
4.001708984375
764.0263671875
4.00048828125
766.36328125
4.002685546875
764.17041015625
5.00146484375
775.173828125
4.000732421875
765.172607421875
4.001708984375
766.171630859375
4.00146484375
768.171630859375
4.00244140625
766.17041015625
4.001953125
770.172607421875
4.001220703125
769.17236328125
4.0009765625
765.171875
4.0009765625
762.1708984375
4.00146484375
761.170166015625
4.001708984375
765.171142578125
4.00048828125
770.5224609375
4.000732421875
763.171630859375
4.001220703125
764.66748046875
4.001220703125
770.173095703125
4.002197265625
769.105224609375
5.002685546875
770.171630859375
4.0009765625
764.17138671875
4.001220703125
763.1708984375
4.0009765625
767.171875
4.0
768.173095703125
4.000732421875
770.173583984375
4.00146484375
770.172119140625
4.00048828125
765.171630859375
4.0009765625
772.17333984375
4.001708984375
764.17138671875
4.001220703125
764.171142578125
4.001953125
761.170166015625
4.001220703125
766.735107421875
4.000244140625
768.1728515625
5.0029296875
765.170166015625
4.001220703125
767.172119140625
4.00048828125
772.677490234375
4.001220703125
776.568359375
4.0009765625
768.852294921875
4.001220703125
771.507568359375
4.00146484375
766.544189453125
4.000732421875
809.181396484375
4.001220703125
764.1708984375
4.001220703125
773.173828125
5.002685546875
763.171630859375
5.001708984375
760.170166015625
5.000732421875
768.1728515625
4.001708984375
764.17041015625
4.000732421875
773.173095703125
4.001220703125
770.171630859375
4.00146484375
759.170166015625
4.00146484375
765.17138671875
4.00146484375
764.1708984375
4.000244140625
769.172607421875
4.002197265625
765.724853515625
4.001708984375
764.1708984375
4.001953125
764.185302734375
4.0009765625
767.171875
4.001708984375
776.174072265625
4.001953125
765.2255859375
4.001953125
766.08203125
4.001220703125
770.7783203125
4.001953125
769.381591796875
4.0009765625
766.172119140625
5.002197265625
769.17333984375
4.001220703125
762.1708984375
4.001708984375
765.171142578125
4.000244140625
767.172607421875
4.0009765625
765.172119140625
4.00048828125
759.17041015625
4.000732421875
771.1728515625
4.000732421875
764.171630859375
4.0009765625
769.1728515625
4.001220703125
764.171630859375
4.001708984375
758.169677734375
4.002197265625
757.1689453125
4.002685546875
766.17431640625
4.001953125
769.172607421875
4.00048828125
764.171875
4.00048828125
761.17138671875
4.00146484375
764.88232421875
4.001708984375
764.263427734375
4.0009765625
767.172119140625
4.001708984375
769.172119140625
4.001220703125
759.676025390625
4.001220703125
763.283203125
4.002685546875
770.171630859375
4.0009765625
766.5986328125
5.40966796875
767.031005859375
4.001708984375
768.0
4.041259765625
784.46826171875
4.001220703125
786.1767578125
4.001708984375
771.173583984375
4.001220703125
764.172119140625
4.002685546875
763.170166015625
4.00048828125
774.173828125
4.00146484375
768.172119140625
4.000244140625
763.171630859375
4.000732421875
771.023193359375
4.00048828125
764.171630859375
4.0009765625
761.171630859375
4.001220703125
770.172119140625
4.35595703125
767.172607421875
4.00146484375
767.171630859375
3.999267578125
763.171630859375
4.001220703125
773.173095703125
4.002197265625
769.17333984375
4.0009765625
765.17236328125
4.000732421875
769.1728515625
4.0009765625
761.170654296875
4.001953125
767.172119140625
4.001708984375
771.611328125
4.000732421875
766.172119140625
4.000732421875
760.1708984375
4.001953125
774.740234375
4.000732421875
762.170654296875
4.0
768.173095703125
4.001708984375
765.78564453125
4.001708984375
762.716552734375
4.000244140625
764.74169921875
4.000244140625
769.5654296875
4.00048828125
765.171630859375
4.001708984375
763.171142578125
4.001220703125
767.172119140625
5.002197265625
795.17822265625
4.000732421875
764.172119140625
4.0009765625
766.17138671875
5.002685546875
786.175537109375
4.0009765625
760.17138671875
5.00146484375
766.172119140625
4.0009765625
769.17236328125
4.001220703125
772.1728515625
4.00146484375
764.17138671875
4.001220703125
765.172119140625
4.001708984375
796.208984375
4.00048828125
795.89404296875
4.00146484375
807.181640625
5.0009765625
819.18408203125
5.00146484375
761.594482421875
4.001708984375
759.171630859375
4.001220703125
765.365966796875
4.00244140625
773.3837890625
4.00146484375
766.171630859375
4.001708984375
763.1708984375
4.0009765625
762.1708984375
5.00146484375
773.173583984375
4.000732421875
768.17333984375
4.0009765625
767.172119140625
4.000732421875
767.172607421875
4.0009765625
766.171630859375
3.99951171875
764.172119140625
4.0009765625
768.172607421875
5.194091796875
772.173828125
4.00146484375
761.170654296875
4.0009765625
757.1689453125
4.001220703125
776.173828125
4.00244140625
772.171875
4.00048828125
791.17822265625
4.0009765625
769.171875
4.001220703125
776.17431640625
4.001708984375
761.6259765625
4.00048828125
766.88623046875
4.00048828125
769.86962890625
4.000244140625
770.17236328125
4.0
767.173095703125
4.0009765625
763.263671875
4.001953125
763.370361328125
4.00048828125
769.746826171875
4.00146484375
766.9892578125
4.0009765625
759.037353515625
4.00146484375
766.172119140625
4.0009765625
776.175048828125
4.00146484375
771.17431640625
4.000244140625
764.171630859375
4.00146484375
762.171142578125
5.24755859375
763.17041015625
4.00048828125
770.17333984375
4.000244140625
767.171875
4.000732421875
765.171875
4.001220703125
767.172119140625
4.001220703125
766.171875
4.00048828125
771.173095703125
4.001220703125
774.174072265625
4.00048828125
766.172607421875
4.0009765625
765.17138671875
4.001220703125
770.172607421875
4.00146484375
768.171875
4.000732421875
772.173095703125
3.999755859375
767.1728515625
4.001220703125
761.942626953125
4.001220703125
763.171142578125
4.002197265625
764.170654296875
4.001708984375
769.172119140625
4.00146484375
768.172607421875
5.0009765625
814.183837890625
4.000732421875
799.751220703125
5.0
786.1474609375
4.0009765625
761.170166015625
4.001220703125
764.171630859375
4.001708984375
762.170654296875
4.001708984375
763.805419921875
4.00048828125
774.173828125
4.0009765625
768.172607421875
4.0009765625
773.173828125
4.0
766.172119140625
4.000244140625
766.172119140625
4.0009765625
767.1728515625
4.001953125
765.171142578125
4.001220703125
763.17138671875
4.00048828125
770.17333984375
4.001220703125
761.17138671875
4.0009765625
771.173095703125
4.001708984375
772.1728515625
4.001220703125
764.171875
4.00048828125
771.173583984375
4.00146484375
762.939208984375
5.0009765625
774.173828125
5.00146484375
762.171142578125
4.001953125
757.169677734375
4.000732421875
764.171630859375
4.00146484375
764.206787109375
4.001953125
761.134765625
4.001708984375
766.07861328125
4.00048828125
763.17236328125
4.0009765625
761.170654296875
5.0009765625
764.501708984375
4.00146484375
770.99462890625
4.00048828125
766.171875
4.000732421875
763.1708984375
5.0029296875
768.171142578125
4.001953125
765.170654296875
4.000244140625
786.176025390625
4.001708984375
769.171630859375
5.001708984375
762.1708984375
4.00244140625
764.169921875
4.001708984375
767.171630859375
4.998779296875
769.172607421875
4.001220703125
774.174072265625
4.001220703125
764.17138671875
4.0009765625
774.17333984375
4.0009765625
769.173095703125
4.00146484375
765.2109375
4.00146484375
770.1728515625
5.002685546875
763.17041015625
4.001708984375
766.6806640625
3.967041015625
764.80712890625
4.00048828125
766.17236328125
4.001220703125
765.171875
5.001708984375
763.17138671875
4.0009765625
765.172607421875
4.000732421875
766.8681640625
4.001708984375
761.39453125
4.00146484375
761.170166015625
4.000732421875
759.171142578125
15.00439453125
765.170654296875
4.00244140625
765.17236328125
5.00146484375
767.171875
4.001708984375
764.170654296875
4.0009765625
762.171142578125
4.0009765625
766.171875
4.000732421875
773.173828125
4.0009765625
765.17236328125
4.00146484375
766.172119140625
4.001220703125
766.148193359375
4.001953125
767.171875
4.0009765625
771.1728515625
4.00048828125
764.822509765625
4.002685546875
761.169189453125
4.00048828125
777.17431640625
4.001953125
765.171875
6.001953125
781.864501953125
3.93310546875
762.012939453125
4.001220703125
768.391357421875
4.0009765625
769.1728515625
4.00146484375
767.171630859375
4.001220703125
764.172119140625
4.99951171875
761.171142578125
4.001220703125
758.17041015625
4.002197265625
765.171630859375
4.002197265625
762.169921875
4.000732421875
767.172119140625
4.0009765625
758.171142578125
4.000732421875
761.1708984375
5.001708984375
769.171875
4.000732421875
769.17236328125
4.0009765625
764.090576171875
4.000732421875
759.170166015625
5.0009765625
770.09033203125
4.00146484375
767.172119140625
4.000244140625
767.755126953125
4.0009765625
765.516357421875
4.0
760.172119140625
4.000244140625
766.171630859375
4.00048828125
767.172607421875
4.001220703125
765.172119140625
4.001953125
768.171875
4.001953125
768.171142578125
3.999755859375
762.1708984375
4.002197265625
768.67919921875
4.001220703125
767.171875
4.00146484375
772.173828125
6.001953125
768.17236328125
4.00048828125
763.171875
4.00244140625
769.172119140625
4.001220703125
764.171142578125
4.00146484375
766.171630859375
4.003173828125
768.170166015625
4.0009765625
772.1689453125
4.002197265625
768.171875
4.00048828125
766.171875
4.001220703125
773.173095703125
4.001220703125
771.174072265625
3.839111328125
768.21826171875
4.00146484375
774.899169921875
4.002197265625
771.05712890625
4.0009765625
785.176025390625
4.999755859375
766.172119140625
4.00146484375
767.172119140625
4.000732421875
769.171630859375
4.001220703125
773.1728515625
5.004638671875
762.166748046875
5.0009765625
766.172607421875
4.0009765625
764.171630859375
4.0009765625
768.17236328125
4.00146484375
764.17041015625
4.00244140625
768.17138671875
4.001708984375
762.170166015625
5.00146484375
768.1728515625
4.001220703125
766.404541015625
4.001953125
766.67724609375
4.0
769.21875
4.000732421875
765.240234375
4.000732421875
766.172607421875
4.000732421875
763.17138671875
4.000732421875
765.171875
4.00146484375
765.171630859375
4.001953125
763.203125
4.002685546875
765.6552734375
4.000732421875
763.4658203125
4.001220703125
766.171630859375
4.001220703125
764.171142578125
4.0009765625
763.171142578125
4.000244140625
769.17236328125
3.99951171875
766.171875
3.0009765625
763.170654296875
4.000244140625
776.175537109375
3.000244140625
763.17138671875
4.0009765625
765.171630859375
4.0
773.173583984375
5.0009765625
763.171630859375
4.000732421875
765.17138671875
4.001220703125
765.172607421875
4.00146484375
771.17236328125
4.001220703125
772.26123046875
4.001953125
767.811279296875
5.001220703125
764.171630859375
4.00244140625
766.171142578125
4.000244140625
767.239013671875
4.001220703125
762.591552734375
4.0009765625
769.555908203125
4.00146484375
771.093505859375
4.001708984375
760.875244140625
4.0009765625
767.978271484375
4.0009765625
758.998291015625
4.0009765625
774.17431640625
4.00048828125
768.172119140625
4.0009765625
766.172607421875
4.001708984375
764.1708984375
4.000732421875
758.170166015625
4.001708984375
768.172119140625
4.9990234375
759.170654296875
5.00146484375
765.171630859375
4.0
771.1728515625
4.00146484375
769.173095703125
4.001708984375
813.800048828125
4.0009765625
767.0146484375
4.00048828125
771.171875
4.0009765625
769.17236328125
4.001953125
772.173583984375
4.005615234375
774.1689453125
4.0009765625
774.17333984375
4.0009765625
769.17236328125
3.99951171875
800.1796875
9.001953125
784.176513671875
4.001220703125
761.1708984375
4.001708984375
764.480712890625
4.001220703125
766.434326171875
4.001953125
774.173095703125
4.001953125
762.170166015625
4.0009765625
759.124267578125
4.0009765625
773.871337890625
4.001708984375
767.5
4.001220703125
770.685302734375
4.998291015625
765.123779296875
4.001708984375
767.1708984375
4.000732421875
767.171875
4.00146484375
765.17236328125
4.001220703125
768.171875
4.001708984375
774.175048828125
4.0009765625
771.318115234375
4.00244140625
769.17138671875
4.0009765625
767.172119140625
4.0009765625
769.0712890625
4.0009765625
768.171875
4.00146484375
766.172119140625
4.0009765625
774.173828125
4.001220703125
768.1728515625
4.0009765625
763.172119140625
6.002197265625
773.17333984375
4.001220703125
765.17138671875
4.000244140625
768.172607421875
4.0009765625
766.172119140625
4.000732421875
768.17236328125
5.001708984375
772.173583984375
4.00146484375
770.17578125
4.000732421875
776.173583984375
4.001708984375
775.17333984375
3.00048828125
770.173095703125
4.00146484375
773.172607421875
4.0009765625
764.1708984375
4.000732421875
772.17333984375
4.0009765625
764.171630859375
4.001220703125
768.70947265625
4.001953125
770.172119140625
4.002197265625
768.096435546875
4.001708984375
770.643310546875
4.001220703125
772.814453125
4.001220703125
767.172119140625
4.001708984375
766.171630859375
4.000244140625
772.1728515625
4.00146484375
779.17529296875
4.000732421875
776.174560546875
5.001953125
760.16943359375
4.0009765625
790.177734375
3.000732421875
764.171630859375
4.0009765625
763.170654296875
4.0
772.099853515625
4.00146484375
765.17138671875
4.0009765625
772.1728515625
4.002197265625
765.170654296875
4.0009765625
772.17333984375
4.001220703125
770.173095703125
4.001953125
758.169677734375
4.002197265625
769.17138671875
4.001708984375
763.172607421875
4.00146484375
764.17138671875
4.0009765625
769.172607421875
4.000732421875
768.172607421875
4.002197265625
763.171142578125
4.002197265625
766.17138671875
3.726806640625
766.171630859375
4.000732421875
767.172607421875
4.001220703125
766.17138671875
4.00048828125
769.173828125
4.00146484375
767.17333984375
3.00146484375
765.171630859375
4.001220703125
770.172607421875
4.001708984375
789.025634765625
3.0009765625
769.061767578125
4.0009765625
758.170654296875
5.00146484375
763.510986328125
3.983642578125
769.333984375
3.000732421875
767.33935546875
4.001220703125
770.173095703125
3.002685546875
769.171630859375
4.001220703125
761.170654296875
3.999755859375
761.171142578125
5.0009765625
766.171875
4.001220703125
769.173583984375
4.000732421875
777.17431640625
4.0009765625
773.173828125
4.0
761.1708984375
3.8349609375
759.17041015625
4.001220703125
775.174072265625
4.00146484375
768.18310546875
4.001220703125
765.591064453125
4.000732421875
763.17138671875
4.000732421875
763.676025390625
4.001220703125
773.123046875
4.3662109375
771.175537109375
4.0009765625
765.356201171875
4.000732421875
765.99267578125
3.999267578125
767.037353515625
4.00146484375
768.172607421875
4.0009765625
768.173583984375
4.002685546875
772.171875
4.000244140625
773.173828125
4.0009765625
771.174072265625
4.0009765625
776.17431640625
4.000732421875
765.172119140625
5.00244140625
764.169921875
4.001220703125
762.17041015625
4.0009765625
766.1728515625
4.002197265625
763.1708984375
4.001220703125
764.172119140625
4.000732421875
774.173828125
4.00146484375
767.171875
4.000244140625
768.172607421875
4.001953125
764.169921875
4.001220703125
765.17236328125
4.001708984375
758.169921875
4.0009765625
768.172607421875
4.00146484375
767.171875
4.00146484375
759.17138671875
4.000732421875
768.17236328125
4.0009765625
765.172119140625
4.00146484375
765.681396484375
4.00146484375
773.072509765625
4.001953125
764.982421875
5.001220703125
765.171875
4.00244140625
767.9228515625
4.001953125
767.17236328125
4.0009765625
774.17333984375
4.0029296875
768.169921875
4.00048828125
766.171630859375
4.001220703125
768.172607421875
4.00048828125
764.173828125
4.00048828125
768.1728515625
4.0
768.60400390625
4.00244140625
764.17138671875
4.0009765625
769.17236328125
4.0009765625
772.1728515625
4.001708984375
771.17431640625
4.0009765625
764.9150390625
4.00048828125
765.036376953125
4.000732421875
768.172607421875
4.001220703125
796.1787109375
4.001220703125
764.17138671875
4.0009765625
762.6171875
5.0
767.236328125
4.001953125
768.0908203125
4.0009765625
774.17333984375
4.001220703125
765.17138671875
4.00146484375
764.171142578125
4.0009765625
769.172607421875
4.001708984375
779.1748046875
4.001220703125
763.1708984375
4.000732421875
770.173095703125
4.001220703125
764.17138671875
4.001220703125
761.1708984375
4.001708984375
771.59912109375
4.000244140625
767.172119140625
4.001708984375
763.603515625
4.001220703125
763.1708984375
4.0009765625
762.501708984375
3.868896484375
772.174072265625
4.001220703125
769.17236328125
4.000244140625
775.174072265625
5.0009765625
764.17138671875
4.002197265625
765.1708984375
4.00146484375
768.171875
4.001220703125
771.173828125
4.0009765625
769.17236328125
4.0
761.17041015625
5.001708984375
765.1708984375
4.001708984375
778.17431640625
4.000732421875
771.1728515625
4.001953125
766.171875
4.0
773.173828125
4.000732421875
768.172119140625
5.002197265625
774.173095703125
4.00146484375
770.46142578125
3.999267578125
767.171875
4.001220703125
767.171630859375
4.0009765625
769.716552734375
4.009033203125
774.254638671875
4.0009765625
768.172119140625
4.001708984375
764.1708984375
4.001220703125
760.169677734375
4.0029296875
763.62939453125
4.00146484375
772.168212890625
4.0009765625
769.172607421875
4.001953125
765.171630859375
4.0009765625
768.172119140625
4.0009765625
777.1748046875
4.001953125
770.17236328125
4.000732421875
763.17138671875
4.0009765625
762.171142578125
3.999755859375
769.1728515625
4.00146484375
769.172607421875
4.000244140625
771.1728515625
4.001953125
767.171142578125
3.998779296875
770.173095703125
4.00146484375
766.172119140625
4.001220703125
772.174072265625
4.0009765625
767.171875
4.00048828125
766.5849609375
3.782470703125
773.17333984375
4.001220703125
776.174560546875
4.0029296875
759.1689453125
3.000732421875
761.171875
3.00146484375
780.17431640625
3.0
780.01953125
3.00048828125
765.99853515625
3.000732421875
759.170166015625
4.00048828125
765.171630859375
4.0
768.1728515625
4.001220703125
763.1708984375
4.000732421875
777.175048828125
3.0009765625
765.172607421875
4.00048828125
761.171630859375
3.000732421875
766.17138671875
0.0
0.0
1452
1165707.5256347656
236
